prediction,confidence,truth,adv_status
1,0.14434508979320526,1,Adversary
3,0.2303675264120102,3,Adversary
3,0.20032817125320435,3,Adversary
4,0.19343337416648865,4,Adversary
9,0.16737091541290283,9,Adversary
2,0.18712620437145233,7,Adversary
9,0.13588880002498627,9,Adversary
2,0.9882276654243469,2,No Adversary
5,0.13474564254283905,8,Adversary
9,0.7218348979949951,9,No Adversary
0,0.8881770968437195,0,No Adversary
0,0.9981996417045593,0,No Adversary
0,0.19158333539962769,0,Adversary
1,0.13646644353866577,1,Adversary
6,0.983096718788147,6,No Adversary
2,0.9940774440765381,2,No Adversary
2,0.24236980080604553,2,Adversary
8,0.13449738919734955,9,Adversary
4,0.9919476509094238,4,No Adversary
7,0.16421322524547577,7,Adversary
5,0.9700128436088562,5,No Adversary
7,0.15197914838790894,7,Adversary
2,0.1568983495235443,3,Adversary
2,0.15688322484493256,7,Adversary
9,0.9544695019721985,9,No Adversary
7,0.8357301354408264,7,No Adversary
3,0.9751044511795044,3,No Adversary
3,0.20175491273403168,3,Adversary
2,0.9702432155609131,2,No Adversary
7,0.163058802485466,7,Adversary
3,0.14892685413360596,8,Adversary
2,0.12307288497686386,9,Adversary
2,0.23426507413387299,2,Adversary
6,0.9795926809310913,6,No Adversary
3,0.22166365385055542,3,Adversary
5,0.8373560309410095,5,No Adversary
5,0.9718109369277954,5,No Adversary
3,0.5992632508277893,3,No Adversary
5,0.1596226841211319,6,Adversary
4,0.18079873919487,4,Adversary
2,0.9602407813072205,2,No Adversary
5,0.9123021960258484,5,No Adversary
5,0.13311384618282318,6,Adversary
6,0.13662859797477722,1,Adversary
4,0.1499691605567932,4,Adversary
9,0.15293475985527039,9,Adversary
1,0.9082843065261841,1,No Adversary
5,0.28737881779670715,5,Adversary
2,0.2259046584367752,2,Adversary
3,0.9345749020576477,3,No Adversary
1,0.9825177192687988,1,No Adversary
3,0.1950705647468567,3,Adversary
2,0.15545880794525146,8,Adversary
1,0.1387154757976532,1,Adversary
5,0.21862581372261047,5,Adversary
6,0.9838624596595764,6,No Adversary
0,0.15054865181446075,0,Adversary
8,0.15440784394741058,8,Adversary
7,0.9656557440757751,7,No Adversary
0,0.16729463636875153,0,Adversary
9,0.8041707873344421,9,No Adversary
4,0.13835640251636505,4,Adversary
9,0.849384605884552,9,No Adversary
9,0.9249982237815857,9,No Adversary
2,0.23493778705596924,2,Adversary
2,0.946885883808136,2,No Adversary
8,0.9163678884506226,8,No Adversary
9,0.9523200988769531,9,No Adversary
5,0.9604917168617249,5,No Adversary
3,0.18602484464645386,2,Adversary
5,0.1668078601360321,3,Adversary
8,0.1807696670293808,8,Adversary
2,0.2441994696855545,2,Adversary
9,0.15238411724567413,9,Adversary
1,0.9853690266609192,1,No Adversary
7,0.9787456393241882,7,No Adversary
8,0.14623020589351654,8,Adversary
7,0.936444878578186,7,No Adversary
4,0.991692304611206,4,No Adversary
5,0.9797717928886414,5,No Adversary
5,0.9721905589103699,5,No Adversary
1,0.9817855358123779,1,No Adversary
3,0.9008269309997559,3,No Adversary
1,0.1328858584165573,1,Adversary
6,0.17603431642055511,6,Adversary
8,0.9210904836654663,8,No Adversary
3,0.737650990486145,3,No Adversary
6,0.17132724821567535,6,Adversary
8,0.9470007419586182,8,No Adversary
2,0.9797798991203308,2,No Adversary
1,0.1440029740333557,1,Adversary
7,0.9782978892326355,7,No Adversary
2,0.24028629064559937,2,Adversary
0,0.15449869632720947,0,Adversary
8,0.18119582533836365,8,Adversary
4,0.19336795806884766,4,Adversary
0,0.9821077585220337,0,No Adversary
7,0.15535618364810944,7,Adversary
2,0.19615985453128815,2,Adversary
0,0.1426912397146225,0,Adversary
7,0.13908527791500092,7,Adversary
8,0.8676207065582275,8,No Adversary
0,0.9801488518714905,0,No Adversary
1,0.9844858050346375,1,No Adversary
9,0.93822181224823,9,No Adversary
2,0.2181917428970337,7,Adversary
0,0.14572454988956451,0,Adversary
7,0.1737288534641266,7,Adversary
1,0.13889208436012268,1,Adversary
2,0.22213536500930786,2,Adversary
1,0.9648849964141846,1,No Adversary
4,0.9668221473693848,4,No Adversary
2,0.1756073236465454,7,Adversary
1,0.9805058240890503,1,No Adversary
8,0.14516858756542206,7,Adversary
5,0.16095048189163208,9,Adversary
1,0.9457455277442932,1,No Adversary
8,0.14105543494224548,9,Adversary
4,0.9534933567047119,4,No Adversary
8,0.15510223805904388,8,Adversary
6,0.9710569977760315,6,No Adversary
1,0.14121028780937195,1,Adversary
9,0.9438561201095581,9,No Adversary
9,0.9351547360420227,9,No Adversary
5,0.2606724500656128,5,Adversary
9,0.9088037610054016,9,No Adversary
1,0.14163096249103546,1,Adversary
2,0.25681960582733154,2,Adversary
4,0.9896283149719238,4,No Adversary
0,0.9084947109222412,0,No Adversary
0,0.958128035068512,0,No Adversary
4,0.958852231502533,4,No Adversary
2,0.1902981698513031,2,Adversary
7,0.1901382952928543,7,Adversary
1,0.9762563109397888,1,No Adversary
0,0.9398286938667297,0,No Adversary
1,0.14497478306293488,1,Adversary
1,0.984819769859314,1,No Adversary
9,0.9713749885559082,9,No Adversary
3,0.8844873905181885,3,No Adversary
3,0.9701007008552551,3,No Adversary
3,0.9669573307037354,3,No Adversary
8,0.14517049491405487,1,Adversary
2,0.9822381734848022,2,No Adversary
6,0.991091251373291,6,No Adversary
4,0.9122917056083679,4,No Adversary
3,0.9734916090965271,3,No Adversary
0,0.8226568102836609,0,No Adversary
5,0.18412387371063232,5,Adversary
8,0.16282068192958832,8,Adversary
1,0.9556873440742493,1,No Adversary
9,0.1631544679403305,9,Adversary
6,0.9817973971366882,6,No Adversary
2,0.8077704906463623,2,No Adversary
6,0.18638256192207336,6,Adversary
0,0.17867760360240936,0,Adversary
4,0.9677325487136841,4,No Adversary
6,0.16419292986392975,6,Adversary
8,0.962124764919281,8,No Adversary
2,0.18690308928489685,2,Adversary
1,0.9774340987205505,1,No Adversary
6,0.9447160363197327,6,No Adversary
8,0.9350062012672424,8,No Adversary
9,0.16548389196395874,9,Adversary
1,0.1462462991476059,1,Adversary
9,0.6695529818534851,9,No Adversary
9,0.7952880263328552,9,No Adversary
5,0.9870889782905579,5,No Adversary
2,0.228566974401474,2,Adversary
8,0.14708952605724335,8,Adversary
3,0.22395864129066467,3,Adversary
8,0.7818167805671692,8,No Adversary
5,0.5206140875816345,5,No Adversary
7,0.18182046711444855,7,Adversary
6,0.9735397100448608,6,No Adversary
5,0.9887807965278625,5,No Adversary
8,0.9283614158630371,8,No Adversary
9,0.1650608628988266,9,Adversary
1,0.14513739943504333,1,Adversary
7,0.9674524068832397,7,No Adversary
8,0.15526802837848663,8,Adversary
1,0.13219760358333588,1,Adversary
5,0.23170101642608643,5,Adversary
4,0.9572611451148987,4,No Adversary
2,0.9533538818359375,2,No Adversary
9,0.901721715927124,9,No Adversary
5,0.21761135756969452,5,Adversary
8,0.9776847958564758,8,No Adversary
1,0.1571938395500183,1,Adversary
2,0.2688290476799011,2,Adversary
9,0.9309529662132263,9,No Adversary
8,0.9804894328117371,8,No Adversary
7,0.9601736664772034,7,No Adversary
8,0.13621564209461212,1,Adversary
0,0.13973338901996613,0,Adversary
2,0.9554634690284729,2,No Adversary
8,0.15824881196022034,8,Adversary
2,0.8670735359191895,2,No Adversary
8,0.14567388594150543,8,Adversary
1,0.9695572853088379,1,No Adversary
7,0.9827292561531067,7,No Adversary
4,0.18980318307876587,4,Adversary
2,0.9831393957138062,2,No Adversary
3,0.9755911827087402,3,No Adversary
1,0.9853755831718445,1,No Adversary
3,0.1858474612236023,3,Adversary
5,0.2696446478366852,5,Adversary
1,0.9710022807121277,1,No Adversary
3,0.9405860304832458,3,No Adversary
9,0.9016508460044861,9,No Adversary
9,0.9564507007598877,9,No Adversary
2,0.9840551018714905,2,No Adversary
7,0.9506915211677551,7,No Adversary
2,0.2356332242488861,2,Adversary
8,0.17215321958065033,8,Adversary
7,0.9882112741470337,7,No Adversary
2,0.14042778313159943,7,Adversary
0,0.8587442636489868,0,No Adversary
2,0.20056281983852386,7,Adversary
2,0.9821009635925293,2,No Adversary
8,0.18205253779888153,8,Adversary
6,0.9771127104759216,6,No Adversary
4,0.16654925048351288,4,Adversary
1,0.13299061357975006,1,Adversary
6,0.13564714789390564,0,Adversary
3,0.15077610313892365,5,Adversary
4,0.5636972784996033,4,No Adversary
2,0.9834430813789368,2,No Adversary
2,0.9815412163734436,2,No Adversary
8,0.6523748636245728,8,No Adversary
8,0.200042724609375,8,Adversary
7,0.9781479835510254,7,No Adversary
4,0.18754923343658447,4,Adversary
8,0.9636636972427368,8,No Adversary
4,0.1964191198348999,4,Adversary
2,0.1461656242609024,8,Adversary
8,0.1476411670446396,8,Adversary
9,0.32425442337989807,9,No Adversary
7,0.6164506673812866,7,No Adversary
4,0.19389177858829498,4,Adversary
1,0.9765099287033081,1,No Adversary
8,0.9385980367660522,8,No Adversary
9,0.9585843682289124,9,No Adversary
8,0.1546442210674286,8,Adversary
0,0.9357416033744812,0,No Adversary
3,0.2306671291589737,3,Adversary
1,0.9644680023193359,1,No Adversary
8,0.17847087979316711,8,Adversary
6,0.14899124205112457,4,Adversary
3,0.20263272523880005,3,Adversary
4,0.9786184430122375,4,No Adversary
3,0.20249933004379272,3,Adversary
6,0.18373480439186096,6,Adversary
3,0.19201798737049103,3,Adversary
1,0.981519341468811,1,No Adversary
1,0.13980725407600403,1,Adversary
5,0.9811417460441589,5,No Adversary
4,0.983466386795044,4,No Adversary
2,0.17021681368350983,2,Adversary
5,0.9864092469215393,5,No Adversary
8,0.15011411905288696,8,Adversary
0,0.15668287873268127,0,Adversary
4,0.9720078110694885,4,No Adversary
8,0.13123054802417755,4,Adversary
4,0.16846996545791626,4,Adversary
9,0.8961542248725891,9,No Adversary
6,0.9443200826644897,6,No Adversary
2,0.1223897933959961,0,Adversary
5,0.18343572318553925,5,Adversary
7,0.9730848073959351,7,No Adversary
3,0.2475520521402359,3,Adversary
3,0.9497645497322083,3,No Adversary
5,0.9843047857284546,5,No Adversary
7,0.765866756439209,7,No Adversary
9,0.14375847578048706,9,Adversary
2,0.970367431640625,2,No Adversary
1,0.9838417768478394,1,No Adversary
6,0.8526004552841187,6,No Adversary
2,0.24581171572208405,2,Adversary
0,0.16368702054023743,0,Adversary
3,0.9520482420921326,3,No Adversary
5,0.7311155200004578,5,No Adversary
5,0.15467843413352966,9,Adversary
6,0.13127592206001282,1,Adversary
9,0.13099399209022522,9,Adversary
1,0.13300709426403046,1,Adversary
7,0.9578056335449219,7,No Adversary
2,0.1669331192970276,7,Adversary
8,0.13577406108379364,1,Adversary
4,0.18751198053359985,4,Adversary
1,0.6101692318916321,1,No Adversary
2,0.23380188643932343,2,Adversary
5,0.28948602080345154,5,Adversary
7,0.8675874471664429,7,No Adversary
2,0.2337876856327057,2,Adversary
3,0.9171907901763916,3,No Adversary
5,0.9804936051368713,5,No Adversary
3,0.20798258483409882,3,Adversary
9,0.9699083566665649,9,No Adversary
9,0.9678813815116882,9,No Adversary
4,0.9132793545722961,4,No Adversary
5,0.7964011430740356,5,No Adversary
6,0.15615737438201904,0,Adversary
1,0.1500723958015442,1,Adversary
4,0.9817537665367126,4,No Adversary
2,0.8642300367355347,2,No Adversary
6,0.8700635433197021,6,No Adversary
5,0.7353024482727051,5,No Adversary
5,0.23110336065292358,5,Adversary
9,0.9705087542533875,9,No Adversary
9,0.13875626027584076,9,Adversary
5,0.9258689880371094,5,No Adversary
2,0.16615070402622223,2,Adversary
5,0.22822311520576477,5,Adversary
8,0.16991548240184784,8,Adversary
4,0.9852058291435242,4,No Adversary
3,0.14230665564537048,3,Adversary
3,0.1991216540336609,3,Adversary
7,0.9636315107345581,7,No Adversary
9,0.9085951447486877,9,No Adversary
9,0.8738250136375427,9,No Adversary
2,0.1618286520242691,7,Adversary
2,0.11850044131278992,7,Adversary
5,0.13375519216060638,5,Adversary
1,0.9676774740219116,1,No Adversary
6,0.4324413239955902,8,No Adversary
6,0.8932942152023315,6,No Adversary
2,0.9529282450675964,2,No Adversary
7,0.9698476195335388,7,No Adversary
1,0.9878433346748352,1,No Adversary
2,0.2159533053636551,2,Adversary
5,0.9862719178199768,5,No Adversary
2,0.9824872612953186,2,No Adversary
3,0.948286235332489,3,No Adversary
2,0.29585814476013184,2,Adversary
9,0.9042770266532898,9,No Adversary
5,0.21517479419708252,5,Adversary
8,0.18298938870429993,8,Adversary
4,0.21241351962089539,4,Adversary
1,0.9899157881736755,1,No Adversary
3,0.1860625296831131,3,Adversary
9,0.15510432422161102,9,Adversary
7,0.16201263666152954,7,Adversary
3,0.9556159377098083,3,No Adversary
7,0.978058397769928,7,No Adversary
8,0.17558670043945312,8,Adversary
9,0.17592905461788177,9,Adversary
3,0.19512279331684113,3,Adversary
9,0.1716141700744629,9,Adversary
9,0.8861646056175232,9,No Adversary
9,0.8008702993392944,9,No Adversary
2,0.1381046175956726,9,Adversary
1,0.13695280253887177,1,Adversary
6,0.20372188091278076,6,Adversary
3,0.19034603238105774,3,Adversary
5,0.9622306227684021,5,No Adversary
8,0.15540534257888794,8,Adversary
2,0.2114524096250534,2,Adversary
7,0.18235677480697632,7,Adversary
2,0.9509825110435486,2,No Adversary
9,0.15314818918704987,9,Adversary
4,0.900908350944519,4,No Adversary
3,0.9771143198013306,3,No Adversary
7,0.17672893404960632,7,Adversary
4,0.15756520628929138,4,Adversary
1,0.1418306678533554,1,Adversary
2,0.8875918388366699,2,No Adversary
6,0.19029176235198975,6,Adversary
9,0.9406945705413818,9,No Adversary
4,0.16808299720287323,4,Adversary
7,0.917400062084198,7,No Adversary
1,0.14594766497612,1,Adversary
6,0.156503364443779,6,Adversary
1,0.116395004093647,1,Adversary
3,0.1971583366394043,3,Adversary
2,0.9519797563552856,2,No Adversary
2,0.14990964531898499,3,Adversary
4,0.17111043632030487,4,Adversary
0,0.8647258281707764,0,No Adversary
0,0.798347532749176,0,No Adversary
0,0.1337878555059433,0,Adversary
4,0.9757208228111267,4,No Adversary
9,0.9600598812103271,9,No Adversary
2,0.1702185571193695,8,Adversary
8,0.44872525334358215,1,No Adversary
0,0.14037838578224182,0,Adversary
2,0.9465029835700989,2,No Adversary
5,0.8862727284431458,5,No Adversary
2,0.9809884428977966,2,No Adversary
2,0.9585313200950623,2,No Adversary
1,0.9809061288833618,1,No Adversary
7,0.8390110731124878,7,No Adversary
7,0.1579718142747879,7,Adversary
9,0.8045780062675476,9,No Adversary
5,0.609154224395752,3,No Adversary
3,0.1453266143798828,8,Adversary
2,0.9361497759819031,2,No Adversary
1,0.1403619796037674,1,Adversary
1,0.9848678112030029,1,No Adversary
8,0.8939224481582642,8,No Adversary
7,0.955471932888031,7,No Adversary
3,0.16135168075561523,8,Adversary
5,0.9887063503265381,5,No Adversary
6,0.9635369181632996,6,No Adversary
7,0.922365665435791,7,No Adversary
6,0.9357051253318787,6,No Adversary
0,0.12931644916534424,0,Adversary
7,0.9578096270561218,7,No Adversary
4,0.9492989182472229,4,No Adversary
5,0.9479324817657471,5,No Adversary
0,0.15154318511486053,0,Adversary
2,0.8954051733016968,2,No Adversary
8,0.9131867289543152,8,No Adversary
0,0.972675085067749,0,No Adversary
6,0.8096281290054321,6,No Adversary
8,0.20467661321163177,8,Adversary
5,0.24435091018676758,5,Adversary
6,0.9011219143867493,6,No Adversary
3,0.18635258078575134,3,Adversary
7,0.9649743437767029,7,No Adversary
0,0.14311468601226807,0,Adversary
7,0.8991953134536743,7,No Adversary
9,0.948148250579834,9,No Adversary
2,0.9353663921356201,2,No Adversary
2,0.9742053151130676,2,No Adversary
7,0.16335520148277283,7,Adversary
4,0.9881999492645264,4,No Adversary
7,0.9763109087944031,7,No Adversary
4,0.18152101337909698,4,Adversary
2,0.2425895631313324,2,Adversary
1,0.980518639087677,1,No Adversary
9,0.12416328489780426,9,Adversary
0,0.9844319224357605,0,No Adversary
5,0.901703417301178,5,No Adversary
7,0.992078423500061,7,No Adversary
4,0.19707077741622925,4,Adversary
3,0.16869612038135529,3,Adversary
1,0.13863372802734375,1,Adversary
6,0.13523554801940918,1,Adversary
4,0.1726871281862259,4,Adversary
3,0.15651333332061768,3,Adversary
7,0.9589312076568604,7,No Adversary
1,0.13920870423316956,1,Adversary
0,0.9860813021659851,0,No Adversary
3,0.9812275171279907,3,No Adversary
7,0.9881889820098877,7,No Adversary
9,0.965522289276123,9,No Adversary
1,0.13084466755390167,1,Adversary
6,0.9742802381515503,6,No Adversary
8,0.16195473074913025,8,Adversary
4,0.1783124953508377,4,Adversary
9,0.45301350951194763,9,No Adversary
7,0.17304368317127228,7,Adversary
2,0.9506902098655701,2,No Adversary
5,0.20108821988105774,5,Adversary
4,0.12756171822547913,4,Adversary
9,0.7676001191139221,9,No Adversary
2,0.21877160668373108,2,Adversary
5,0.14216813445091248,9,Adversary
9,0.13119684159755707,9,Adversary
2,0.896452784538269,2,No Adversary
1,0.9156755208969116,1,No Adversary
8,0.9873135089874268,8,No Adversary
0,0.16234304010868073,0,Adversary
5,0.6064839959144592,5,No Adversary
8,0.18077027797698975,8,Adversary
3,0.19689230620861053,3,Adversary
2,0.9673137068748474,2,No Adversary
4,0.5391640067100525,4,No Adversary
4,0.9790118932723999,4,No Adversary
4,0.4816306233406067,4,No Adversary
7,0.9607316851615906,7,No Adversary
4,0.988902747631073,4,No Adversary
2,0.1786060780286789,2,Adversary
0,0.13485205173492432,0,Adversary
5,0.2088184356689453,5,Adversary
8,0.8999371528625488,8,No Adversary
9,0.8865811824798584,9,No Adversary
8,0.1506657749414444,8,Adversary
2,0.19414731860160828,2,Adversary
6,0.9799143075942993,6,No Adversary
8,0.14489813148975372,1,Adversary
6,0.9562032222747803,6,No Adversary
3,0.17289933562278748,3,Adversary
8,0.1415117233991623,8,Adversary
1,0.9177172183990479,1,No Adversary
4,0.9816325306892395,4,No Adversary
1,0.14990024268627167,1,Adversary
4,0.9882307648658752,4,No Adversary
5,0.794169008731842,5,No Adversary
4,0.16783477365970612,4,Adversary
3,0.9797226786613464,3,No Adversary
5,0.28956326842308044,5,Adversary
5,0.15202385187149048,9,Adversary
2,0.16574887931346893,7,Adversary
4,0.946063220500946,4,No Adversary
4,0.1999141126871109,4,Adversary
0,0.9906126260757446,0,No Adversary
8,0.18159322440624237,8,Adversary
5,0.9710707664489746,5,No Adversary
8,0.19916917383670807,8,Adversary
9,0.1451275795698166,4,Adversary
3,0.16048330068588257,3,Adversary
7,0.9256935715675354,7,No Adversary
8,0.1759912073612213,8,Adversary
0,0.17453855276107788,0,Adversary
5,0.9419711828231812,5,No Adversary
7,0.15269741415977478,7,Adversary
3,0.9159072637557983,3,No Adversary
8,0.9471088647842407,8,No Adversary
8,0.9466768503189087,8,No Adversary
4,0.17783069610595703,4,Adversary
3,0.881320059299469,3,No Adversary
3,0.9001900553703308,3,No Adversary
1,0.9886016845703125,1,No Adversary
0,0.9719718098640442,0,No Adversary
0,0.14427363872528076,0,Adversary
0,0.15113618969917297,0,Adversary
5,0.7563163042068481,5,No Adversary
6,0.15773215889930725,6,Adversary
6,0.98311448097229,6,No Adversary
3,0.15925335884094238,3,Adversary
8,0.17220386862754822,8,Adversary
2,0.21488557755947113,2,Adversary
8,0.13632293045520782,1,Adversary
2,0.22694739699363708,2,Adversary
9,0.9131039977073669,9,No Adversary
0,0.9834046363830566,0,No Adversary
1,0.1450665146112442,1,Adversary
1,0.13919474184513092,1,Adversary
7,0.9879127740859985,7,No Adversary
5,0.974315345287323,5,No Adversary
1,0.9815862774848938,1,No Adversary
6,0.19926504790782928,6,Adversary
7,0.9882750511169434,7,No Adversary
