,original,adversary,truth,epsilon
5443,1,8,1,1.0
5444,6,6,6,1.0
5445,3,8,3,1.0
5446,1,8,1,1.0
5447,6,8,6,1.0
5448,3,2,3,1.0
5449,0,8,0,1.0
5450,4,8,4,1.0
5451,0,0,0,1.0
5452,3,8,3,1.0
5453,4,8,4,1.0
5454,6,2,6,1.0
5455,7,2,7,1.0
5456,0,0,0,1.0
5457,0,8,0,1.0
5458,1,8,1,1.0
5459,2,8,2,1.0
5460,0,0,0,1.0
5461,3,3,3,1.0
5462,9,8,9,1.0
5463,4,8,4,1.0
5464,7,2,7,1.0
5465,9,8,9,1.0
5466,2,2,2,1.0
5467,1,8,1,1.0
5468,1,8,1,1.0
5469,5,5,5,1.0
5470,0,0,0,1.0
5471,2,2,2,1.0
5472,6,8,6,1.0
5473,7,2,7,1.0
5474,4,2,4,1.0
5475,5,5,5,1.0
5476,2,2,2,1.0
5477,0,0,0,1.0
5478,7,8,7,1.0
5479,2,2,2,1.0
5480,1,2,1,1.0
5481,0,0,0,1.0
5482,0,0,0,1.0
5483,1,8,1,1.0
5484,4,4,4,1.0
5485,3,8,3,1.0
5486,4,2,4,1.0
5487,3,8,3,1.0
5488,0,0,0,1.0
5489,6,2,6,1.0
5490,7,8,7,1.0
5491,0,8,0,1.0
5492,2,2,2,1.0
5493,9,8,9,1.0
5494,9,8,9,1.0
5495,0,0,0,1.0
5496,2,2,2,1.0
5497,7,2,7,1.0
5498,2,2,2,1.0
5499,4,8,4,1.0
5500,1,8,1,1.0
5501,4,4,4,1.0
5502,5,5,5,1.0
5503,1,8,1,1.0
5504,2,2,2,1.0
5505,1,8,1,1.0
5506,6,8,6,1.0
5507,3,3,3,1.0
5508,1,8,1,1.0
5509,3,3,3,1.0
5510,4,2,4,1.0
5511,3,8,3,1.0
5512,7,8,7,1.0
5513,2,2,2,1.0
5514,0,8,0,1.0
5515,7,2,7,1.0
5516,9,8,9,1.0
5517,1,8,1,1.0
5518,3,8,3,1.0
5519,0,0,0,1.0
5520,3,3,3,1.0
5521,0,8,0,1.0
5522,1,8,1,1.0
5523,2,2,2,1.0
5524,1,8,1,1.0
5525,9,8,9,1.0
5526,4,2,4,1.0
5527,3,8,3,1.0
5528,3,3,3,1.0
5529,8,8,8,1.0
5530,0,8,0,1.0
5531,7,2,7,1.0
5532,5,8,5,1.0
5533,7,2,7,1.0
5534,1,8,1,1.0
5535,6,8,6,1.0
5536,0,2,9,1.0
5537,7,7,7,1.0
5538,4,8,4,1.0
5539,4,8,4,1.0
5540,5,5,5,1.0
5541,9,8,9,1.0
5542,9,8,9,1.0
5543,6,8,6,1.0
5544,0,8,8,1.0
5545,3,2,3,1.0
5546,2,2,2,1.0
5547,0,2,0,1.0
5548,3,8,3,1.0
5549,7,2,7,1.0
5550,0,2,0,1.0
5551,0,8,0,1.0
5552,3,3,3,1.0
5553,1,8,1,1.0
5554,7,8,7,1.0
5555,2,2,2,1.0
5556,1,8,1,1.0
5557,9,8,9,1.0
5558,4,8,4,1.0
5559,0,2,0,1.0
5560,7,2,7,1.0
5561,9,2,9,1.0
5562,4,8,4,1.0
5563,8,8,8,1.0
5564,0,8,0,1.0
5565,9,8,7,1.0
5566,5,8,5,1.0
5567,3,3,3,1.0
5568,1,8,1,1.0
5569,5,8,5,1.0
5570,7,8,7,1.0
5571,6,2,6,1.0
5572,0,2,0,1.0
5573,7,8,7,1.0
5574,8,8,8,1.0
5575,0,0,0,1.0
5576,1,8,1,1.0
5577,8,8,8,1.0
5578,1,8,1,1.0
5579,3,3,3,1.0
5580,2,2,2,1.0
5581,4,8,4,1.0
5582,7,2,7,1.0
5583,4,2,4,1.0
5584,3,8,3,1.0
5585,9,8,9,1.0
5586,6,2,6,1.0
5587,4,8,4,1.0
5588,2,2,2,1.0
5589,1,8,1,1.0
5590,1,8,1,1.0
5591,6,8,6,1.0
5592,9,8,9,1.0
5593,7,8,7,1.0
5594,1,8,1,1.0
5595,4,8,4,1.0
5596,3,3,3,1.0
5597,4,2,4,1.0
5598,1,8,1,1.0
5599,9,8,9,1.0
5600,7,2,7,1.0
5601,6,6,6,1.0
5602,0,0,0,1.0
5603,6,8,6,1.0
5604,8,8,8,1.0
5605,6,2,6,1.0
5606,8,8,8,1.0
5607,5,5,5,1.0
5608,3,3,3,1.0
5609,6,2,6,1.0
5610,1,8,1,1.0
5611,6,8,6,1.0
5612,9,8,9,1.0
5613,1,8,1,1.0
5614,2,8,2,1.0
5615,7,2,7,1.0
5616,1,8,1,1.0
5617,8,8,8,1.0
5618,5,5,5,1.0
5619,8,8,8,1.0
5620,9,8,9,1.0
5621,1,8,1,1.0
5622,4,8,4,1.0
5623,5,8,5,1.0
5624,5,8,5,1.0
5625,2,2,2,1.0
5626,0,2,0,1.0
5627,5,5,5,1.0
5628,0,0,0,1.0
5629,7,2,7,1.0
5630,2,8,2,1.0
5631,8,8,8,1.0
5632,6,8,6,1.0
5633,1,8,1,1.0
5634,1,8,1,1.0
5635,2,2,2,1.0
5636,3,3,3,1.0
5637,4,8,4,1.0
5638,4,8,4,1.0
5639,4,8,4,1.0
5640,5,8,5,1.0
5641,8,8,8,1.0
5642,9,8,9,1.0
5643,6,8,6,1.0
5644,2,2,2,1.0
5645,8,8,8,1.0
5646,2,2,2,1.0
5647,9,8,9,1.0
5648,7,8,7,1.0
5649,8,8,8,1.0
5650,4,8,4,1.0
5651,0,0,0,1.0
5652,4,2,4,1.0
5653,1,8,1,1.0
5654,1,8,1,1.0
5655,3,8,3,1.0
5656,5,5,5,1.0
5657,7,8,7,1.0
5658,1,8,1,1.0
5659,7,2,7,1.0
5660,7,8,7,1.0
5661,3,8,3,1.0
5662,7,2,7,1.0
5663,6,6,6,1.0
5664,4,8,4,1.0
5665,4,8,4,1.0
5666,7,2,7,1.0
5667,4,8,4,1.0
5668,5,5,5,1.0
5669,5,8,5,1.0
5670,1,8,1,1.0
5671,2,2,2,1.0
5672,3,3,3,1.0
5673,2,2,2,1.0
5674,0,0,0,1.0
5675,1,8,1,1.0
5676,8,8,8,1.0
5677,9,8,9,1.0
5678,0,2,0,1.0
5679,2,2,2,1.0
5680,3,3,3,1.0
5681,1,8,1,1.0
5682,3,3,3,1.0
5683,3,8,3,1.0
5684,2,2,2,1.0
5685,1,8,1,1.0
5686,1,8,1,1.0
5687,8,8,8,1.0
5688,8,5,8,1.0
5689,1,2,1,1.0
5690,2,2,2,1.0
5691,6,8,6,1.0
5692,1,8,1,1.0
5693,1,8,1,1.0
5694,5,8,9,1.0
5695,4,8,4,1.0
5696,5,5,5,1.0
5697,8,8,8,1.0
5698,9,2,9,1.0
5699,4,8,4,1.0
5700,4,2,4,1.0
5701,8,8,8,1.0
5702,0,8,0,1.0
5703,5,8,5,1.0
5704,4,8,4,1.0
5705,0,2,0,1.0
5706,7,2,7,1.0
5707,0,0,0,1.0
5708,5,8,5,1.0
5709,1,8,1,1.0
5710,9,8,9,1.0
5711,7,3,7,1.0
5712,4,8,4,1.0
5713,8,8,8,1.0
5714,5,8,5,1.0
5715,3,3,3,1.0
5716,1,8,1,1.0
5717,9,8,9,1.0
5718,8,8,8,1.0
5719,5,5,5,1.0
5720,0,0,0,1.0
5721,2,2,2,1.0
5722,7,2,7,1.0
5723,2,2,2,1.0
5724,7,8,7,1.0
5725,6,2,6,1.0
5726,4,8,4,1.0
5727,7,2,7,1.0
5728,8,8,8,1.0
5729,5,8,5,1.0
5730,9,8,9,1.0
5731,3,3,3,1.0
5732,1,8,1,1.0
5733,9,8,9,1.0
5734,1,2,1,1.0
5735,6,2,6,1.0
5736,8,8,8,1.0
5737,1,8,1,1.0
5738,2,2,2,1.0
5739,8,8,8,1.0
5740,6,8,6,1.0
5741,3,8,3,1.0
5742,9,8,9,1.0
5743,2,2,2,1.0
5744,7,8,7,1.0
5745,4,2,4,1.0
5746,5,5,5,1.0
5747,2,2,2,1.0
5748,7,2,7,1.0
5749,0,8,0,1.0
5750,5,8,5,1.0
5751,6,8,6,1.0
5752,0,0,0,1.0
5753,3,8,3,1.0
5754,5,8,5,1.0
5755,3,8,3,1.0
5756,7,2,7,1.0
5757,7,8,2,1.0
5758,7,2,7,1.0
5759,1,8,1,1.0
5760,2,2,2,1.0
5761,6,6,6,1.0
5762,9,8,9,1.0
5763,7,8,7,1.0
5764,6,8,6,1.0
5765,8,8,8,1.0
5766,5,8,5,1.0
5767,2,2,2,1.0
5768,2,2,2,1.0
5769,4,8,4,1.0
5770,9,8,9,1.0
5771,2,2,2,1.0
5772,4,8,4,1.0
5773,4,8,4,1.0
5774,6,8,6,1.0
5775,8,8,8,1.0
5776,1,8,1,1.0
5777,1,8,1,1.0
5778,8,8,8,1.0
5779,3,3,3,1.0
5780,7,8,7,1.0
5781,8,8,8,1.0
5782,1,2,1,1.0
5783,5,5,5,1.0
5784,0,8,0,1.0
5785,8,8,8,1.0
5786,5,5,5,1.0
5787,3,3,3,1.0
5788,4,8,4,1.0
5789,6,2,6,1.0
5790,2,8,2,1.0
5791,6,8,6,1.0
5792,5,5,5,1.0
5793,7,8,7,1.0
5794,4,8,4,1.0
5795,3,3,3,1.0
5796,7,8,7,1.0
5797,9,8,9,1.0
5798,3,8,3,1.0
5799,9,8,9,1.0
5800,8,8,8,1.0
5801,3,3,3,1.0
5802,1,8,1,1.0
5803,0,8,0,1.0
5804,9,8,9,1.0
5805,2,2,2,1.0
5806,1,8,1,1.0
5807,5,8,5,1.0
5808,3,8,3,1.0
5809,1,8,1,1.0
5810,1,8,1,1.0
5811,1,8,1,1.0
5812,1,2,1,1.0
5813,0,0,0,1.0
5814,4,8,4,1.0
5815,2,8,2,1.0
5816,9,8,9,1.0
5817,4,8,4,1.0
5818,5,5,5,1.0
5819,3,3,3,1.0
5820,4,8,4,1.0
5821,4,8,4,1.0
5822,8,8,8,1.0
5823,7,2,7,1.0
5824,0,8,0,1.0
5825,1,8,1,1.0
5826,7,2,7,1.0
5827,6,8,6,1.0
5828,7,8,7,1.0
5829,7,2,7,1.0
5830,9,8,9,1.0
5831,5,5,5,1.0
5832,5,5,5,1.0
5833,3,3,3,1.0
5834,0,8,0,1.0
5835,7,2,7,1.0
5836,7,2,7,1.0
5837,2,2,2,1.0
5838,8,8,8,1.0
5839,4,8,4,1.0
5840,1,2,1,1.0
5841,9,8,9,1.0
5842,9,8,9,1.0
5843,4,8,4,1.0
5844,2,2,2,1.0
5845,1,8,1,1.0
5846,4,2,4,1.0
5847,2,2,2,1.0
5848,4,8,4,1.0
5849,8,8,8,1.0
5850,0,8,0,1.0
5851,1,8,1,1.0
5852,6,8,6,1.0
5853,0,2,0,1.0
5854,9,8,9,1.0
5855,3,8,3,1.0
5856,3,3,3,1.0
5857,6,2,6,1.0
5858,5,5,5,1.0
5859,1,2,1,1.0
5860,5,5,6,1.0
5861,2,8,2,1.0
5862,3,3,3,1.0
5863,9,8,9,1.0
5864,0,0,0,1.0
5865,2,2,2,1.0
5866,7,2,7,1.0
5867,7,2,7,1.0
5868,0,2,0,1.0
5869,9,8,9,1.0
5870,4,2,4,1.0
5871,0,2,0,1.0
5872,3,3,3,1.0
5873,4,8,4,1.0
5874,4,8,4,1.0
5875,7,2,7,1.0
5876,3,3,3,1.0
5877,2,2,2,1.0
5878,7,2,7,1.0
5879,9,8,9,1.0
5880,3,3,3,1.0
5881,2,2,2,1.0
5882,3,8,3,1.0
5883,7,8,7,1.0
5884,8,8,8,1.0
5885,1,8,1,1.0
5886,8,8,8,1.0
5887,1,8,1,1.0
5888,4,8,4,1.0
5889,6,2,6,1.0
5890,2,2,2,1.0
5891,2,2,2,1.0
5892,0,0,0,1.0
5893,2,2,2,1.0
5894,1,2,1,1.0
5895,7,7,7,1.0
5896,1,8,1,1.0
5897,6,8,6,1.0
5898,0,0,0,1.0
5899,1,8,1,1.0
5900,7,2,7,1.0
5901,6,8,6,1.0
5902,1,8,1,1.0
5903,2,2,2,1.0
5904,3,3,3,1.0
5905,4,8,4,1.0
5906,2,8,2,1.0
5907,6,6,6,1.0
5908,9,8,9,1.0
5909,4,2,4,1.0
5910,0,8,0,1.0
5911,1,8,1,1.0
5912,6,6,6,1.0
5913,3,3,3,1.0
5914,9,2,9,1.0
5915,2,2,2,1.0
5916,3,8,3,1.0
5917,2,2,2,1.0
5918,7,2,7,1.0
5919,4,8,4,1.0
5920,3,3,3,1.0
5921,4,8,4,1.0
5922,2,2,2,1.0
5923,4,8,4,1.0
5924,1,8,1,1.0
5925,0,0,0,1.0
5926,7,2,7,1.0
5927,9,8,9,1.0
5928,3,3,3,1.0
5929,5,5,5,1.0
5930,2,2,2,1.0
5931,0,8,0,1.0
5932,1,2,1,1.0
5933,8,8,8,1.0
5934,7,2,7,1.0
5935,6,8,6,1.0
5936,1,8,1,1.0
5937,8,8,8,1.0
5938,1,8,1,1.0
5939,3,8,3,1.0
5940,7,2,7,1.0
5941,9,8,9,1.0
5942,2,2,2,1.0
5943,3,2,3,1.0
5944,8,8,8,1.0
5945,2,2,2,1.0
5946,7,2,7,1.0
5947,2,2,2,1.0
5948,4,2,4,1.0
5949,6,8,6,1.0
5950,9,8,9,1.0
5951,4,8,4,1.0
5952,6,6,6,1.0
5953,1,8,1,1.0
5954,1,8,1,1.0
5955,5,8,5,1.0
5956,5,8,5,1.0
5957,2,2,2,1.0
5958,0,0,0,1.0
5959,4,8,4,1.0
5960,3,3,3,1.0
5961,9,8,9,1.0
5962,4,8,8,1.0
5963,5,8,5,1.0
5964,0,2,0,1.0
5965,6,8,6,1.0
5966,8,8,8,1.0
5967,2,2,2,1.0
5968,6,2,6,1.0
5969,6,2,6,1.0
5970,4,8,4,1.0
5971,6,8,6,1.0
5972,7,2,7,1.0
5973,5,5,5,1.0
5974,0,8,0,1.0
5975,7,8,5,1.0
5976,8,8,8,1.0
5977,0,2,0,1.0
5978,5,5,5,1.0
5979,2,2,2,1.0
5980,2,2,2,1.0
5981,5,2,5,1.0
5982,8,8,8,1.0
5983,3,3,3,1.0
5984,5,8,5,1.0
5985,5,8,5,1.0
5986,3,3,3,1.0
5987,5,5,5,1.0
5988,0,2,0,1.0
5989,6,6,6,1.0
5990,0,8,0,1.0
5991,1,8,1,1.0
5992,2,2,2,1.0
5993,1,8,1,1.0
5994,9,8,9,1.0
5995,7,2,7,1.0
5996,1,8,1,1.0
5997,6,8,6,1.0
5998,5,8,5,1.0
5999,1,2,1,1.0
6000,1,8,1,1.0
6001,6,2,6,1.0
6002,3,3,3,1.0
6003,3,3,3,1.0
6004,1,8,1,1.0
6005,9,8,9,1.0
6006,6,2,6,1.0
6007,9,8,9,1.0
6008,4,8,4,1.0
6009,1,8,1,1.0
6010,2,2,2,1.0
6011,4,4,4,1.0
6012,1,8,1,1.0
6013,1,8,1,1.0
6014,1,8,1,1.0
6015,4,8,4,1.0
6016,5,5,5,1.0
6017,6,6,6,1.0
6018,3,3,3,1.0
6019,2,2,2,1.0
6020,4,8,4,1.0
6021,8,8,8,1.0
6022,2,8,2,1.0
6023,2,8,2,1.0
6024,4,8,4,1.0
6025,0,0,0,1.0
6026,2,2,2,1.0
6027,2,2,2,1.0
6028,3,8,3,1.0
6029,1,8,1,1.0
6030,2,2,2,1.0
6031,6,6,6,1.0
6032,2,2,2,1.0
6033,9,8,8,1.0
6034,2,2,2,1.0
6035,4,2,4,1.0
6036,7,8,7,1.0
6037,4,2,4,1.0
6038,9,8,9,1.0
6039,4,2,4,1.0
6040,6,6,6,1.0
6041,6,8,6,1.0
6042,3,8,3,1.0
6043,2,2,2,1.0
6044,4,8,4,1.0
6045,2,2,2,1.0
6046,1,8,1,1.0
6047,6,8,6,1.0
6048,5,8,5,1.0
6049,7,8,7,1.0
6050,3,8,3,1.0
6051,3,8,3,1.0
6052,9,8,9,1.0
6053,3,8,3,1.0
6054,1,8,1,1.0
6055,5,5,5,1.0
6056,4,8,4,1.0
6057,1,8,1,1.0
6058,1,2,1,1.0
6059,7,2,7,1.0
6060,3,8,3,1.0
6061,7,8,7,1.0
6062,6,2,6,1.0
6063,8,8,8,1.0
6064,9,8,9,1.0
6065,8,8,8,1.0
6066,8,8,8,1.0
6067,9,8,9,1.0
6068,0,2,0,1.0
6069,3,3,3,1.0
6070,8,8,8,1.0
6071,4,2,4,1.0
6072,2,2,2,1.0
6073,7,8,7,1.0
6074,0,2,0,1.0
6075,3,2,3,1.0
6076,5,8,5,1.0
6077,5,5,5,1.0
6078,6,2,6,1.0
6079,6,0,0,1.0
6080,7,8,7,1.0
6081,5,5,5,1.0
6082,9,8,9,1.0
6083,1,8,1,1.0
6084,6,6,6,1.0
6085,0,8,0,1.0
6086,1,8,1,1.0
6087,1,8,1,1.0
6088,0,8,0,1.0
6089,2,2,2,1.0
6090,5,8,5,1.0
6091,6,2,6,1.0
6092,7,2,7,1.0
6093,1,8,1,1.0
6094,0,0,0,1.0
6095,6,8,6,1.0
6096,2,2,2,1.0
6097,6,8,6,1.0
6098,7,8,7,1.0
6099,0,0,0,1.0
6100,6,2,6,1.0
6101,8,8,8,1.0
6102,4,8,4,1.0
6103,1,8,1,1.0
6104,0,2,0,1.0
6105,2,8,2,1.0
6106,4,8,4,1.0
6107,7,2,7,1.0
6108,6,8,6,1.0
6109,8,8,8,1.0
6110,7,2,7,1.0
6111,7,2,7,1.0
6112,2,2,2,1.0
6113,8,8,8,1.0
6114,2,8,2,1.0
6115,5,8,5,1.0
6116,1,8,1,1.0
6117,5,5,5,1.0
6118,8,8,8,1.0
6119,7,2,7,1.0
6120,3,3,3,1.0
6121,0,2,0,1.0
6122,2,2,2,1.0
6123,4,4,4,1.0
6124,3,8,3,1.0
6125,3,3,3,1.0
6126,3,3,3,1.0
6127,9,8,9,1.0
6128,6,8,6,1.0
6129,0,0,0,1.0
6130,8,8,7,1.0
6131,1,8,1,1.0
6132,2,2,2,1.0
6133,0,2,0,1.0
6134,8,8,8,1.0
6135,7,8,7,1.0
6136,4,8,4,1.0
6137,0,2,0,1.0
6138,5,8,5,1.0
6139,4,2,4,1.0
6140,6,8,6,1.0
6141,6,2,6,1.0
6142,5,5,5,1.0
6143,4,8,4,1.0
6144,4,8,4,1.0
6145,0,0,0,1.0
6146,5,8,5,1.0
6147,4,8,4,1.0
6148,2,2,2,1.0
6149,7,8,7,1.0
6150,1,8,1,1.0
6151,8,8,8,1.0
6152,4,8,4,1.0
6153,4,8,4,1.0
6154,3,2,3,1.0
6155,1,8,1,1.0
6156,2,2,2,1.0
6157,4,4,4,1.0
6158,6,8,6,1.0
6159,5,8,5,1.0
6160,9,8,9,1.0
6161,8,8,8,1.0
6162,7,2,7,1.0
6163,3,8,3,1.0
6164,8,8,8,1.0
6165,3,3,3,1.0
6166,1,8,1,1.0
6167,1,8,1,1.0
6168,4,2,4,1.0
6169,6,6,6,1.0
6170,4,8,4,1.0
6171,7,2,7,1.0
6172,9,8,9,1.0
6173,6,6,6,1.0
6174,5,8,5,1.0
6175,7,8,7,1.0
6176,8,8,8,1.0
6177,4,2,4,1.0
6178,1,8,1,1.0
6179,0,0,0,1.0
6180,1,8,1,1.0
6181,1,8,1,1.0
6182,0,2,0,1.0
6183,8,8,8,1.0
6184,7,2,7,1.0
6185,2,8,2,1.0
6186,8,8,8,1.0
6187,4,8,4,1.0
6188,7,2,7,1.0
6189,5,5,5,1.0
6190,4,8,4,1.0
6191,1,8,1,1.0
6192,9,8,9,1.0
6193,5,8,5,1.0
6194,0,0,0,1.0
6195,0,8,0,1.0
6196,7,8,7,1.0
6197,1,8,1,1.0
6198,5,5,5,1.0
6199,6,8,6,1.0
6200,6,6,6,1.0
6201,3,2,3,1.0
6202,0,0,0,1.0
6203,4,2,4,1.0
6204,1,8,1,1.0
6205,7,2,7,1.0
6206,4,2,4,1.0
6207,0,0,0,1.0
6208,2,2,2,1.0
6209,1,8,1,1.0
6210,7,8,7,1.0
6211,0,0,0,1.0
6212,8,8,8,1.0
6213,2,2,2,1.0
6214,9,8,9,1.0
6215,0,0,0,1.0
6216,6,8,6,1.0
6217,4,2,4,1.0
6218,2,8,2,1.0
6219,8,8,8,1.0
6220,8,8,8,1.0
6221,4,8,4,1.0
6222,5,5,5,1.0
6223,2,5,2,1.0
6224,6,8,6,1.0
6225,3,3,3,1.0
6226,0,0,0,1.0
6227,4,8,4,1.0
6228,1,8,1,1.0
6229,5,8,5,1.0
6230,0,0,0,1.0
6231,3,3,3,1.0
6232,7,2,3,1.0
6233,5,8,5,1.0
6234,5,8,5,1.0
6235,0,0,0,1.0
6236,0,2,0,1.0
6237,5,5,5,1.0
6238,6,2,6,1.0
6239,8,8,8,1.0
6240,6,8,6,1.0
6241,4,8,4,1.0
6242,1,8,1,1.0
6243,6,2,6,1.0
6244,7,8,7,1.0
6245,3,3,3,1.0
6246,6,8,6,1.0
6247,2,2,2,1.0
6248,3,3,3,1.0
6249,8,8,8,1.0
6250,1,8,1,1.0
6251,0,0,0,1.0
6252,7,8,3,1.0
6253,4,2,4,1.0
6254,3,8,3,1.0
6255,0,5,0,1.0
6256,2,2,2,1.0
6257,0,0,0,1.0
6258,7,7,7,1.0
6259,9,8,9,1.0
6260,5,2,9,1.0
6261,9,8,9,1.0
6262,7,8,7,1.0
6263,9,8,9,1.0
6264,0,0,0,1.0
6265,4,8,4,1.0
6266,2,8,2,1.0
6267,7,2,7,1.0
6268,9,8,9,1.0
6269,8,8,8,1.0
6270,5,5,5,1.0
6271,8,8,8,1.0
6272,4,8,4,1.0
6273,7,8,7,1.0
6274,1,8,1,1.0
6275,1,8,1,1.0
6276,2,2,2,1.0
6277,7,2,7,1.0
6278,5,8,5,1.0
6279,9,8,9,1.0
6280,5,8,5,1.0
6281,6,8,6,1.0
6282,0,8,0,1.0
6283,9,8,9,1.0
6284,9,8,9,1.0
6285,7,2,7,1.0
6286,3,3,3,1.0
6287,2,2,2,1.0
6288,8,8,8,1.0
6289,4,8,4,1.0
6290,3,8,3,1.0
6291,0,0,0,1.0
6292,6,8,6,1.0
6293,9,8,9,1.0
6294,3,3,3,1.0
6295,4,8,4,1.0
6296,6,8,6,1.0
6297,4,8,4,1.0
6298,0,0,0,1.0
6299,7,2,7,1.0
6300,9,8,9,1.0
6301,2,2,2,1.0
6302,2,2,2,1.0
6303,7,2,7,1.0
6304,3,3,3,1.0
6305,5,8,5,1.0
6306,2,2,2,1.0
6307,3,8,3,1.0
6308,9,8,9,1.0
6309,7,8,4,1.0
6310,9,8,9,1.0
6311,1,8,1,1.0
6312,5,5,5,1.0
6313,1,8,6,1.0
6314,8,8,8,1.0
6315,1,8,1,1.0
6316,9,8,9,1.0
6317,1,8,1,1.0
6318,7,2,7,1.0
6319,2,2,2,1.0
6320,0,0,0,1.0
6321,7,8,7,1.0
6322,8,8,8,1.0
6323,1,8,1,1.0
6324,1,8,1,1.0
6325,3,8,3,1.0
6326,1,8,1,1.0
6327,4,8,4,1.0
6328,5,8,5,1.0
6329,8,8,8,1.0
6330,6,8,6,1.0
6331,6,6,6,1.0
6332,1,8,1,1.0
6333,3,3,3,1.0
6334,4,2,4,1.0
6335,1,8,1,1.0
6336,4,8,4,1.0
6337,7,2,7,1.0
6338,4,8,4,1.0
6339,9,8,9,1.0
6340,4,2,4,1.0
6341,5,8,5,1.0
6342,9,8,9,1.0
6343,7,2,3,1.0
6344,0,8,0,1.0
6345,1,8,1,1.0
6346,4,8,4,1.0
6347,0,0,0,1.0
6348,6,2,6,1.0
6349,8,8,8,1.0
6350,8,8,8,1.0
6351,1,8,1,1.0
6352,2,2,2,1.0
6353,8,8,8,1.0
6354,9,8,9,1.0
6355,0,8,0,1.0
6356,0,8,0,1.0
6357,1,8,1,1.0
6358,4,8,4,1.0
6359,6,8,6,1.0
6360,1,8,1,1.0
6361,3,2,3,1.0
6362,2,2,2,1.0
6363,0,8,0,1.0
6364,9,8,9,1.0
6365,8,8,3,1.0
6366,1,8,1,1.0
6367,2,8,3,1.0
6368,4,8,4,1.0
6369,1,8,1,1.0
6370,9,8,9,1.0
6371,7,8,7,1.0
6372,1,8,1,1.0
6373,1,8,1,1.0
6374,3,8,3,1.0
6375,3,3,3,1.0
6376,7,2,7,1.0
6377,9,8,9,1.0
6378,0,0,0,1.0
6379,8,8,8,1.0
6380,4,2,4,1.0
6381,8,8,8,1.0
6382,1,2,1,1.0
6383,7,2,7,1.0
6384,8,8,8,1.0
6385,4,8,4,1.0
6386,7,8,7,1.0
6387,0,0,0,1.0
6388,0,8,0,1.0
6389,2,8,2,1.0
6390,9,8,9,1.0
6391,0,8,0,1.0
6392,6,2,6,1.0
6393,1,8,1,1.0
6394,5,5,5,1.0
6395,6,8,6,1.0
6396,2,2,2,1.0
6397,6,2,6,1.0
6398,2,2,2,1.0
6399,4,8,8,1.0
6400,6,8,6,1.0
6401,0,8,0,1.0
6402,9,8,9,1.0
6403,1,8,1,1.0
6404,9,8,9,1.0
6405,0,0,0,1.0
6406,1,8,1,1.0
6407,4,8,4,1.0
6408,7,2,7,1.0
6409,6,6,6,1.0
6410,8,8,8,1.0
6411,2,2,2,1.0
6412,2,2,2,1.0
6413,8,8,8,1.0
6414,1,8,1,1.0
6415,8,8,8,1.0
6416,0,0,0,1.0
6417,3,3,3,1.0
6418,1,8,1,1.0
6419,3,3,3,1.0
6420,9,8,9,1.0
6421,9,8,9,1.0
6422,7,8,7,1.0
6423,0,0,0,1.0
6424,3,3,3,1.0
6425,8,8,8,1.0
6426,1,8,1,1.0
6427,8,8,8,1.0
6428,1,8,1,1.0
6429,8,8,8,1.0
6430,6,8,6,1.0
6431,8,8,8,1.0
6432,5,8,5,1.0
6433,7,2,7,1.0
6434,3,2,3,1.0
6435,3,3,3,1.0
6436,0,2,0,1.0
6437,5,5,5,1.0
6438,9,8,9,1.0
6439,0,0,0,1.0
6440,1,8,1,1.0
6441,3,8,3,1.0
6442,3,2,3,1.0
6443,4,8,4,1.0
6444,6,2,6,1.0
6445,0,2,0,1.0
6446,0,0,0,1.0
6447,0,0,0,1.0
6448,2,2,7,1.0
6449,3,3,3,1.0
6450,8,8,8,1.0
6451,8,8,8,1.0
6452,8,8,8,1.0
6453,1,8,1,1.0
6454,0,8,0,1.0
6455,1,8,1,1.0
6456,2,2,2,1.0
6457,5,2,9,1.0
6458,8,8,8,1.0
6459,2,2,2,1.0
6460,3,3,3,1.0
6461,2,2,2,1.0
6462,3,3,3,1.0
6463,6,2,6,1.0
6464,7,8,7,1.0
6465,5,5,5,1.0
6466,0,2,0,1.0
6467,8,2,8,1.0
6468,6,8,6,1.0
6469,1,8,1,1.0
6470,7,8,7,1.0
6471,6,8,6,1.0
6472,4,2,4,1.0
6473,8,8,8,1.0
6474,7,8,7,1.0
6475,0,8,0,1.0
6476,5,8,5,1.0
6477,1,8,1,1.0
6478,9,8,9,1.0
6479,1,8,1,1.0
6480,0,2,0,1.0
6481,2,2,2,1.0
6482,7,8,7,1.0
6483,4,8,4,1.0
6484,8,8,8,1.0
6485,6,8,6,1.0
6486,4,2,4,1.0
6487,8,8,8,1.0
6488,1,8,1,1.0
6489,3,3,3,1.0
6490,6,6,6,1.0
6491,5,5,5,1.0
6492,5,5,5,1.0
6493,7,2,7,1.0
6494,4,8,4,1.0
6495,4,2,4,1.0
6496,5,8,5,1.0
6497,8,8,8,1.0
6498,9,8,9,1.0
6499,0,8,0,1.0
6500,2,8,2,1.0
6501,9,8,9,1.0
6502,0,2,0,1.0
6503,9,8,9,1.0
6504,2,2,2,1.0
6505,5,5,5,1.0
6506,8,8,8,1.0
6507,9,8,7,1.0
6508,5,8,5,1.0
6509,8,8,8,1.0
6510,5,5,5,1.0
6511,5,8,5,1.0
6512,6,6,6,1.0
6513,9,8,9,1.0
6514,6,8,6,1.0
6515,5,8,5,1.0
6516,5,8,5,1.0
6517,8,8,8,1.0
